Country Name,year,men,women,Year,Count,percentage_women,total,percentage_women_better
democratic republic of the congo,2020,3,4,,,,7,57.14285714285714
denmark,1896,25,0,,,,25,0.0
denmark,1900,45,0,,,,45,0.0
denmark,1908,119,0,,,,119,0.0
denmark,1912,250,1,,,,251,0.398406374501992
denmark,1920,255,6,,,,261,2.2988505747126435
denmark,1924,132,17,,,,149,11.409395973154362
denmark,1928,91,14,,,,105,13.333333333333334
denmark,1932,42,8,,,,50,16.0
denmark,1936,163,21,,,,184,11.41304347826087
denmark,1948,224,31,,,,255,12.156862745098039
denmark,1952,198,21,,,,219,9.58904109589041
denmark,1956,31,4,,,,35,11.428571428571429
denmark,1960,103,13,1960.0,4579603.0,0.00028386740073320767,116,11.206896551724139
denmark,1964,57,10,1964.0,4722072.0,0.0002117714427056597,67,14.925373134328357
denmark,1968,74,13,1968.0,4864883.0,0.0002672212260808739,87,14.942528735632186
denmark,1972,118,15,1972.0,4991596.0,0.0003005050889535131,133,11.278195488721805
denmark,1976,47,12,1976.0,5072596.0,0.00023656526165300763,59,20.33898305084746
denmark,1980,41,5,1980.0,5123027.0,9.759854867054184e-05,46,10.869565217391305
denmark,1984,52,11,1984.0,5111619.0,0.00021519600737065887,63,17.46031746031746
denmark,1988,82,49,1988.0,5129516.0,0.0009552558175079287,131,37.404580152671755
denmark,1992,94,56,1992.0,5171370.0,0.0010828851928985936,150,37.333333333333336
denmark,1994,10,0,1994.0,5206180.0,0.0,10,0.0
denmark,1996,53,84,1996.0,5263074.0,0.0015960254406455238,137,61.31386861313869
denmark,1998,11,8,1998.0,5304219.0,0.00015082333516018098,19,42.10526315789473
denmark,2000,52,48,2000.0,5339616.0,0.0008989410474461086,100,48.0
denmark,2002,5,6,2002.0,5375931.0,0.00011160857533327716,11,54.54545454545454
denmark,2004,47,52,2004.0,5404523.0,0.0009621570673304565,99,52.52525252525253
denmark,2006,0,5,2006.0,5437272.0,9.195787887749593e-05,5,100.0
denmark,2008,70,27,2008.0,5493621.0,0.0004914791173253488,97,27.835051546391753
denmark,2010,14,11,2010.0,5547683.0,0.00019828097603990713,25,44.0
denmark,2012,75,65,2012.0,5591572.0,0.00116246379372384,140,46.42857142857143
denmark,2014,12,5,2014.0,5643475.0,8.859789402805895e-05,17,29.411764705882355
denmark,2016,82,53,2016.0,5728010.0,0.0009252777142498005,135,39.25925925925926
denmark,2018,14,7,,,,21,33.33333333333333
denmark,2020,59,60,2020.0,5764980.0,0.0010407668370055057,119,50.42016806722689
denmark,2022,35,30,,,,65,46.15384615384615
djibouti,1984,3,0,1984.0,406017.0,0.0,3,0.0
djibouti,1988,5,0,1988.0,528999.0,0.0,5,0.0
djibouti,1992,8,0,1992.0,615054.0,0.0,8,0.0
djibouti,1996,4,0,1996.0,643654.0,0.0,4,0.0
djibouti,2000,1,1,2000.0,717584.0,0.00013935650739146916,2,50.0
djibouti,2008,1,1,2008.0,816358.0,0.00012249527780704053,2,50.0
djibouti,2012,2,3,2012.0,868136.0,0.00034556797552457217,5,60.0
djibouti,2016,7,1,2016.0,929112.0,0.00010762965067720576,8,12.5
djibouti,2020,4,1,2020.0,944097.0,0.00010592131952543011,5,20.0
dominica,1996,4,2,1996.0,70936.0,0.00281944287808729,6,33.33333333333333
dominica,2000,2,2,2000.0,69650.0,0.002871500358937545,4,50.0
dominica,2004,1,1,2004.0,70382.0,0.0014208178227387684,2,50.0
dominica,2008,2,0,2008.0,70827.0,0.0,2,0.0
dominica,2012,1,1,2012.0,70965.0,0.0014091453533431975,2,50.0
dominica,2014,1,1,2014.0,71085.0,0.0014067665470915102,2,50.0
dominica,2016,1,1,2016.0,71307.0,0.0014023868624398726,2,50.0
dominica,2020,1,1,2020.0,71458.0,0.001399423437543732,2,50.0
dominican republic,1964,1,0,1964.0,3757132.0,0.0,1,0.0
dominican republic,1968,26,0,1968.0,4247558.0,0.0,26,0.0
dominican republic,1972,3,0,1972.0,4755459.0,0.0,3,0.0
dominican republic,1976,11,2,1976.0,5275770.0,3.7909158284004046e-05,13,15.384615384615385
dominican republic,1980,6,1,1980.0,5803927.0,1.722971360597747e-05,7,14.285714285714285
dominican republic,1984,37,8,1984.0,6331764.0,0.00012634709695434005,45,17.77777777777778
dominican republic,1988,17,1,1988.0,6863441.0,1.4569951136754872e-05,18,5.555555555555555
dominican republic,1992,30,2,1992.0,7408342.0,2.699659383975524e-05,32,6.25
dominican republic,1996,12,4,1996.0,7952763.0,5.0296984834075904e-05,16,25.0
dominican republic,2000,11,2,2000.0,8471321.0,2.360906876271127e-05,13,15.384615384615385
dominican republic,2004,17,16,2004.0,8974444.0,0.0001782840251719215,33,48.484848484848484
dominican republic,2008,20,8,2008.0,9458075.0,8.458380801590176e-05,28,28.57142857142857
dominican republic,2012,16,21,2012.0,9930911.0,0.00021146096264481676,37,56.75675675675676
dominican republic,2016,22,7,2016.0,10397743.0,6.732230254200359e-05,29,24.137931034482758
dominican republic,2020,39,22,2020.0,10513131.0,0.00020926211230507829,61,36.0655737704918
east germany,1968,306,103,,,,409,25.183374083129586
east germany,1972,334,156,,,,490,31.83673469387755
east germany,1976,272,216,,,,488,44.26229508196721
east germany,1980,334,221,,,,555,39.81981981981982
east germany,1984,65,30,,,,95,31.57894736842105
east germany,1988,281,214,,,,495,43.23232323232323
ecuador,1924,7,0,,,,7,0.0
ecuador,1968,47,9,1968.0,5725459.0,0.00015719263730645875,56,16.071428571428573
ecuador,1972,13,0,1972.0,6429379.0,0.0,13,0.0
ecuador,1976,8,0,1976.0,7187787.0,0.0,8,0.0
ecuador,1980,15,2,1980.0,7989186.0,2.5033839492534034e-05,17,11.76470588235294
ecuador,1984,14,0,1984.0,8843462.0,0.0,14,0.0
ecuador,1988,14,4,1988.0,9755579.0,4.100217936833887e-05,18,22.22222222222222
ecuador,1992,7,9,1992.0,10716129.0,8.398555112578432e-05,16,56.25
ecuador,1996,25,2,1996.0,11703174.0,1.7089381051670257e-05,27,7.4074074074074066
ecuador,2000,8,3,2000.0,12681123.0,2.3657210800652278e-05,11,27.27272727272727
ecuador,2004,12,6,2004.0,13596388.0,4.4129367299609276e-05,18,33.33333333333333
ecuador,2008,19,8,2008.0,14535739.0,5.503676146083801e-05,27,29.629629629629626
ecuador,2012,22,13,2012.0,15474102.0,8.401133713607419e-05,35,37.142857142857146
ecuador,2016,23,16,2016.0,16491115.0,9.70219418153351e-05,39,41.02564102564102
ecuador,2018,1,0,,,,1,0.0
ecuador,2020,17,34,2020.0,16785361.0,0.00020255745467732272,51,66.66666666666666
ecuador,2022,0,1,,,,1,100.0
egypt,1920,27,0,,,,27,0.0
egypt,1924,39,0,,,,39,0.0
egypt,1928,48,0,,,,48,0.0
egypt,1936,83,0,,,,83,0.0
egypt,1948,194,0,,,,194,0.0
egypt,1952,227,0,,,,227,0.0
egypt,1964,85,0,,,,85,0.0
egypt,1968,35,0,,,,35,0.0
egypt,1972,30,0,,,,30,0.0
egypt,1976,32,0,,,,32,0.0
egypt,1984,138,12,,,,150,8.0
egypt,1988,59,2,,,,61,3.278688524590164
egypt,1992,79,6,,,,85,7.0588235294117645
egypt,1996,29,4,,,,33,12.121212121212121
egypt,2000,84,18,,,,102,17.647058823529413
egypt,2004,87,16,,,,103,15.53398058252427
egypt,2008,84,35,,,,119,29.411764705882355
egypt,2012,94,47,,,,141,33.33333333333333
egypt,2016,90,46,,,,136,33.82352941176471
egypt,2020,106,66,,,,172,38.372093023255815
el salvador,1932,0,0,,,,0,
el salvador,1968,69,31,1968.0,3481624.0,0.0008903890827958447,100,31.0
el salvador,1972,23,0,1972.0,3867309.0,0.0,23,0.0
el salvador,1984,12,2,1984.0,4871035.0,4.105903570801688e-05,14,14.285714285714285
el salvador,1988,6,1,1988.0,5133274.0,1.9480744647568006e-05,7,14.285714285714285
el salvador,1992,3,3,1992.0,5416323.0,5.5388129548403965e-05,6,50.0
el salvador,1996,7,3,1996.0,5689938.0,5.272465183276162e-05,10,30.0
el salvador,2000,5,5,2000.0,5887936.0,8.49194012978402e-05,10,50.0
el salvador,2004,2,7,2004.0,6023797.0,0.00011620577519461561,9,77.77777777777779
el salvador,2008,4,10,2008.0,6131764.0,0.00016308520680182733,14,71.42857142857143
el salvador,2012,5,6,2012.0,6237923.0,9.618586186459819e-05,11,54.54545454545454
el salvador,2016,7,3,2016.0,6356143.0,4.719843464818208e-05,10,30.0
el salvador,2020,4,3,2020.0,6388122.0,4.6962158831656623e-05,7,42.857142857142854
equatorial guinea,1984,5,0,1984.0,331552.0,0.0,5,0.0
equatorial guinea,1988,5,2,1988.0,394961.0,0.0005063791108489193,7,28.57142857142857
equatorial guinea,1992,5,3,1992.0,447266.0,0.0006707417957099354,8,37.5
equatorial guinea,1996,7,1,1996.0,515853.0,0.00019385367536875814,8,12.5
equatorial guinea,2000,2,2,2000.0,606181.0,0.00032993445851981504,4,50.0
equatorial guinea,2004,2,1,2004.0,716949.0,0.00013947993511393417,3,33.33333333333333
equatorial guinea,2008,2,1,2008.0,860840.0,0.00011616560568746806,3,33.33333333333333
equatorial guinea,2012,1,1,2012.0,1031191.0,9.697524512917588e-05,2,50.0
equatorial guinea,2016,1,1,2016.0,1215179.0,8.229240301223112e-05,2,50.0
equatorial guinea,2020,2,1,2020.0,1262001.0,7.923923990551512e-05,3,33.33333333333333
eritrea,2000,2,1,2000.0,2292416.0,4.362210000279182e-05,3,33.33333333333333
eritrea,2004,4,1,2004.0,2719803.0,3.6767368813108894e-05,5,20.0
eritrea,2008,9,2,2008.0,3062779.0,6.530017346991083e-05,11,18.181818181818183
eritrea,2012,12,1,,,,13,7.6923076923076925
eritrea,2016,11,1,,,,12,8.333333333333332
eritrea,2018,2,0,,,,2,0.0
eritrea,2020,9,5,,,,14,35.714285714285715
eritrea,2022,1,0,,,,1,0.0
estonia,1920,26,0,,,,26,0.0
estonia,1924,65,0,,,,65,0.0
estonia,1928,30,3,,,,33,9.090909090909092
estonia,1932,4,0,,,,4,0.0
estonia,1936,45,1,,,,46,2.1739130434782608
estonia,1992,76,20,1992.0,1533091.0,0.0013045540023390654,96,20.833333333333336
estonia,1994,38,29,1994.0,1462514.0,0.001982887001423576,67,43.28358208955223
estonia,1996,40,12,1996.0,1415594.0,0.0008477006825403329,52,23.076923076923077
estonia,1998,37,13,1998.0,1386156.0,0.0009378453795965244,50,26.0
estonia,2000,37,3,2000.0,1396985.0,0.00021474818985171636,40,7.5
estonia,2002,41,10,2002.0,1379350.0,0.0007249791568492406,51,19.607843137254903
estonia,2004,33,12,2004.0,1362550.0,0.0008807016256284174,45,26.666666666666668
estonia,2006,39,23,2006.0,1346810.0,0.0017077390277767466,62,37.096774193548384
estonia,2008,36,17,2008.0,1337090.0,0.0012714177804037125,53,32.075471698113205
estonia,2010,35,25,2010.0,1331475.0,0.0018776169285942283,60,41.66666666666667
estonia,2012,25,11,2012.0,1322696.0,0.0008316347822931347,36,30.555555555555557
estonia,2014,44,18,2014.0,1314545.0,0.0013692950792859888,62,29.03225806451613
estonia,2016,28,21,2016.0,1315790.0,0.0015959993616002552,49,42.857142857142854
estonia,2018,44,10,,,,54,18.51851851851852
estonia,2020,24,17,2020.0,1317384.0,0.0012904361977980603,41,41.46341463414634
estonia,2022,38,37,,,,75,49.333333333333336
eswatini,1972,2,0,1972.0,457039.0,0.0,2,0.0
eswatini,1984,11,0,1984.0,675239.0,0.0,11,0.0
eswatini,1988,17,0,1988.0,773768.0,0.0,17,0.0
eswatini,1992,13,0,1992.0,866993.0,0.0,13,0.0
eswatini,1996,5,1,1996.0,945508.0,0.00010576325107772753,6,16.666666666666664
eswatini,2000,4,2,2000.0,1005435.0,0.00019891887590943225,6,33.33333333333333
eswatini,2004,2,1,2004.0,1026286.0,9.743872565737036e-05,3,33.33333333333333
eswatini,2008,2,2,2008.0,1049945.0,0.00019048616832310263,4,50.0
eswatini,2012,2,1,2012.0,1079288.0,9.265367538599521e-05,3,33.33333333333333
eswatini,2016,1,1,2016.0,1113984.0,8.976789612777203e-05,2,50.0
eswatini,2020,3,1,2020.0,1124753.0,8.890840922406964e-05,4,25.0
ethiopia,1956,35,0,,,,35,0.0
ethiopia,1960,16,0,1960.0,22151278.0,0.0,16,0.0
ethiopia,1964,20,0,1964.0,24397022.0,0.0,20,0.0
ethiopia,1968,28,0,1968.0,26944390.0,0.0,28,0.0
ethiopia,1972,44,0,1972.0,30140804.0,0.0,44,0.0
ethiopia,1980,46,2,1980.0,35141712.0,5.691242361783626e-06,48,4.166666666666666
ethiopia,1992,18,6,1992.0,51423585.0,1.166779795691024e-05,24,25.0
ethiopia,1996,11,9,1996.0,58883530.0,1.5284409749211704e-05,20,45.0
ethiopia,2000,16,12,2000.0,66224804.0,1.812009892849211e-05,28,42.857142857142854
ethiopia,2004,15,12,2004.0,74239505.0,1.6163900877302455e-05,27,44.44444444444444
ethiopia,2006,1,0,2006.0,78489206.0,0.0,1,0.0
ethiopia,2008,16,14,2008.0,82916235.0,1.6884510011820966e-05,30,46.666666666666664
ethiopia,2010,1,0,2010.0,87639964.0,0.0,1,0.0
ethiopia,2012,18,17,2012.0,92726971.0,1.8333392988756204e-05,35,48.57142857142857
ethiopia,2016,18,21,2016.0,103603501.0,2.0269585291331035e-05,39,53.84615384615385
ethiopia,2020,18,19,2020.0,106400024.0,1.7857138829216805e-05,37,51.35135135135135
federated states of micronesia,2000,3,2,,,,5,40.0
federated states of micronesia,2004,3,2,,,,5,40.0
federated states of micronesia,2008,3,2,,,,5,40.0
federated states of micronesia,2012,4,2,,,,6,33.33333333333333
federated states of micronesia,2016,2,3,,,,5,60.0
federated states of micronesia,2020,2,1,,,,3,33.33333333333333
fiji,1956,3,0,,,,3,0.0
fiji,1960,3,0,1960.0,393481.0,0.0,3,0.0
fiji,1968,1,0,1968.0,498940.0,0.0,1,0.0
fiji,1972,5,0,1972.0,542844.0,0.0,5,0.0
fiji,1976,4,3,1976.0,587557.0,0.0005105887598990396,7,42.857142857142854
fiji,1984,16,9,1984.0,700483.0,0.001284827754563637,25,36.0
fiji,1988,23,15,1988.0,722930.0,0.002074889685031746,38,39.473684210526315
fiji,1992,26,10,1992.0,744469.0,0.0013432392752418165,36,27.77777777777778
fiji,1994,2,0,1994.0,765609.0,0.0,2,0.0
fiji,1996,15,3,1996.0,784386.0,0.0003824647558727463,18,16.666666666666664
fiji,2000,5,4,2000.0,811006.0,0.0004932146001385933,9,44.44444444444444
fiji,2002,2,0,2002.0,815257.0,0.0,2,0.0
fiji,2004,5,4,2004.0,817860.0,0.0004890812608514904,9,44.44444444444444
fiji,2008,4,2,2008.0,845361.0,0.0002365853168054831,6,33.33333333333333
fiji,2012,6,3,2012.0,865069.0,0.00034679314598026284,9,33.33333333333333
fiji,2016,37,17,2016.0,872399.0,0.0019486496431105492,54,31.48148148148148
fiji,2020,16,16,2020.0,877459.0,0.0018234470214562733,32,50.0
finland,1908,122,0,,,,122,0.0
finland,1912,215,2,,,,217,0.9216589861751152
finland,1920,142,0,,,,142,0.0
finland,1924,307,0,,,,307,0.0
finland,1928,182,2,,,,184,1.0869565217391304
finland,1932,87,0,,,,87,0.0
finland,1936,216,10,,,,226,4.424778761061947
finland,1948,243,6,,,,249,2.4096385542168677
finland,1952,443,98,,,,541,18.11460258780037
finland,1956,180,8,,,,188,4.25531914893617
finland,1960,233,55,1960.0,4429634.0,0.0012416375709595872,288,19.09722222222222
finland,1964,202,32,1964.0,4548543.0,0.0007035219849521044,234,13.675213675213676
finland,1968,176,35,1968.0,4626469.0,0.0007565164707685277,211,16.587677725118482
finland,1972,168,40,1972.0,4639657.0,0.0008621326964471727,208,19.230769230769234
finland,1976,144,35,1976.0,4725664.0,0.000740636659737129,179,19.553072625698324
finland,1980,178,31,1980.0,4779535.0,0.0006485986607483782,209,14.832535885167463
finland,1984,155,32,1984.0,4881803.0,0.0006554955208147481,187,17.11229946524064
finland,1988,149,43,1988.0,4946481.0,0.000869304865418466,192,22.395833333333336
finland,1992,170,78,1992.0,5041992.0,0.0015470076112774475,248,31.451612903225808
finland,1994,82,32,1994.0,5088333.0,0.0006288896579685332,114,28.07017543859649
finland,1996,60,44,1996.0,5124573.0,0.000858608122081586,104,42.30769230769231
finland,1998,86,51,1998.0,5153498.0,0.0009896190897910506,137,37.22627737226277
finland,2000,45,34,2000.0,5176209.0,0.0006568513752052902,79,43.037974683544306
finland,2002,103,64,2002.0,5200598.0,0.0012306277085827437,167,38.32335329341318
finland,2004,42,23,2004.0,5228172.0,0.00043992431771563756,65,35.38461538461539
finland,2006,95,47,2006.0,5266268.0,0.0008924726200793426,142,33.098591549295776
finland,2008,38,31,2008.0,5313399.0,0.0005834306815656042,69,44.927536231884055
finland,2010,94,55,2010.0,5363352.0,0.0010254780965336602,149,36.91275167785235
finland,2012,32,35,2012.0,5413971.0,0.0006464755721816759,67,52.23880597014925
finland,2014,101,56,2014.0,5461512.0,0.00102535708060332,157,35.6687898089172
finland,2016,33,33,2016.0,5495303.0,0.0006005128379636209,66,50.0
finland,2018,104,63,,,,167,37.72455089820359
finland,2020,22,24,2020.0,5508214.0,0.0004357129189243555,46,52.17391304347826
finland,2022,83,71,,,,154,46.103896103896105
france,1896,51,0,,,,51,0.0
france,1900,2017,16,,,,2033,0.7870142646335464
france,1908,443,1,,,,444,0.22522522522522523
france,1912,399,2,,,,401,0.4987531172069825
france,1920,502,10,,,,512,1.953125
france,1924,589,31,,,,620,5.0
france,1928,403,48,,,,451,10.643015521064301
france,1932,106,3,,,,109,2.7522935779816518
france,1936,362,18,,,,380,4.736842105263158
france,1948,425,72,,,,497,14.486921529175051
france,1952,359,109,,,,468,23.29059829059829
france,1956,221,53,,,,274,19.34306569343066
france,1960,320,90,1960.0,46621669.0,0.0001930432820841313,410,21.951219512195124
france,1964,201,59,1964.0,49230595.0,0.00011984417413602252,260,22.692307692307693
france,1968,316,116,1968.0,51175508.0,0.00022667093016448414,432,26.851851851851855
france,1972,309,92,1972.0,52793138.0,0.00017426507210084767,401,22.942643391521198
france,1976,267,68,1976.0,54220022.0,0.00012541492513595806,335,20.298507462686565
france,1980,218,44,1980.0,55161527.0,7.976573962501075e-05,262,16.793893129770993
france,1984,304,86,1984.0,56337666.0,0.0001526509813168334,390,22.05128205128205
france,1988,384,162,1988.0,57627105.0,0.0002811177136175763,546,29.67032967032967
france,1992,458,228,1992.0,58851217.0,0.000387417646775257,686,33.23615160349854
france,1994,106,62,1994.0,59327192.0,0.00010450519889766567,168,36.904761904761905
france,1996,271,160,1996.0,59753100.0,0.0002677685341848373,431,37.12296983758701
france,1998,106,51,1998.0,60186288.0,8.473690884541675e-05,157,32.48407643312102
france,2000,278,173,2000.0,60912500.0,0.00028401395444284833,451,38.35920177383592
france,2002,126,47,2002.0,61805267.0,7.604529885778182e-05,173,27.167630057803464
france,2004,269,172,2004.0,62704895.0,0.00027430075435099606,441,39.002267573696145
france,2006,89,67,2006.0,63621381.0,0.00010531050874233617,156,42.94871794871795
france,2008,255,185,2008.0,64374984.0,0.0002873787122028644,440,42.04545454545455
france,2010,122,68,2010.0,65027507.0,0.00010457113172122685,190,35.78947368421053
france,2012,227,186,2012.0,65659809.0,0.0002832783141358209,413,45.036319612590795
france,2014,119,67,2014.0,66316100.0,0.00010103127294880127,186,36.02150537634409
france,2016,278,213,2016.0,66859768.0,0.00031857723466823874,491,43.38085539714868
france,2018,103,74,,,,177,41.80790960451977
france,2020,256,220,2020.0,66865144.0,0.0003290204534667569,476,46.21848739495798
france,2022,90,71,,,,161,44.099378881987576
gabon,1972,2,0,1972.0,611704.0,0.0,2,0.0
gabon,1984,2,2,1984.0,805115.0,0.0002484117175807183,4,50.0
gabon,1988,2,1,1988.0,898469.0,0.00011130044553568348,3,33.33333333333333
gabon,1992,4,1,1992.0,1002579.0,9.974276341315747e-05,5,20.0
gabon,1996,8,1,1996.0,1112955.0,8.98508924439892e-05,9,11.11111111111111
gabon,2000,4,2,2000.0,1228360.0,0.00016281871763977986,6,33.33333333333333
gabon,2004,3,2,2004.0,1353795.0,0.00014773285467888417,5,40.0
gabon,2008,2,2,2008.0,1518540.0,0.00013170545392284693,4,50.0
gabon,2012,26,2,2012.0,1749682.0,0.00011430648540706255,28,7.142857142857142
gabon,2016,4,2,2016.0,2007873.0,9.960789352713044e-05,6,33.33333333333333
gabon,2020,3,2,2020.0,2064823.0,9.68606025794947e-05,5,40.0
georgia,1994,5,0,1994.0,4836076.0,0.0,5,0.0
georgia,1996,31,9,1996.0,4491699.0,0.0002003696151500802,40,22.5
georgia,1998,5,1,1998.0,4243607.0,2.3564858857099633e-05,6,16.666666666666664
georgia,2000,33,14,2000.0,4077131.0,0.0003433787141006752,47,29.78723404255319
georgia,2002,4,2,2002.0,3978515.0,5.027001280628576e-05,6,33.33333333333333
georgia,2004,33,7,2004.0,3927340.0,0.0001782376875951662,40,17.5
georgia,2006,3,1,2006.0,3880347.0,2.577089110844984e-05,4,25.0
georgia,2008,29,9,2008.0,3848449.0,0.0002338604461173839,38,23.684210526315788
georgia,2010,5,3,2010.0,3786695.0,7.922475932178325e-05,8,37.5
georgia,2012,29,8,2012.0,3728874.0,0.00021454197701504531,37,21.62162162162162
georgia,2014,4,3,2014.0,3719414.0,8.065786707260875e-05,7,42.857142857142854
georgia,2016,31,14,2016.0,3727505.0,0.0003755863506554653,45,31.11111111111111
georgia,2018,4,2,,,,6,33.33333333333333
georgia,2020,28,6,2020.0,3728004.0,0.00016094403332185265,34,17.647058823529413
georgia,2022,4,3,,,,7,42.857142857142854
germany,1896,138,0,,,,138,0.0
germany,1900,143,0,,,,143,0.0
germany,1904,69,0,,,,69,0.0
germany,1908,204,1,,,,205,0.4878048780487805
germany,1912,338,11,,,,349,3.151862464183381
germany,1928,302,50,,,,352,14.204545454545455
germany,1932,157,16,,,,173,9.248554913294797
germany,1936,613,96,,,,709,13.540197461212976
germany,1952,336,112,,,,448,25.0
germany,1956,280,60,,,,340,17.647058823529413
germany,1960,392,135,1960.0,72814900.0,0.00018540161423005456,527,25.616698292220114
germany,1964,465,159,1964.0,75318337.0,0.00021110397060413057,624,25.48076923076923
germany,1992,509,323,1992.0,80624598.0,0.0004006221525594459,832,38.82211538461539
germany,1994,116,58,1994.0,81438348.0,7.121951933504349e-05,174,33.33333333333333
germany,1996,356,246,1996.0,81914831.0,0.0003003119178747985,602,40.863787375415285
germany,1998,117,94,1998.0,82047195.0,0.0001145682067497859,211,44.54976303317535
germany,2000,310,232,2000.0,82211508.0,0.0002821989349714884,542,42.80442804428044
germany,2002,133,120,2002.0,82488495.0,0.00014547483258119814,253,47.43083003952569
germany,2004,331,242,2004.0,82516260.0,0.00029327553139223714,573,42.23385689354276
germany,2006,142,114,2006.0,82376451.0,0.00013838906461265246,256,44.53125
germany,2008,301,242,2008.0,82110097.0,0.0002947262381141749,543,44.56721915285451
germany,2010,149,102,2010.0,81776930.0,0.00012472955392187014,251,40.63745019920319
germany,2012,270,215,2012.0,80425823.0,0.00026732707478790735,485,44.329896907216494
germany,2014,129,118,2014.0,80982500.0,0.00014571049300774857,247,47.77327935222672
germany,2016,289,235,2016.0,82348669.0,0.00028537194693456426,524,44.847328244274806
germany,2018,134,96,,,,230,41.73913043478261
germany,2020,301,214,2020.0,82657002.0,0.000258901236219528,515,41.55339805825243
germany,2022,136,85,,,,221,38.46153846153847
ghana,1952,14,0,,,,14,0.0
ghana,1960,16,1,1960.0,6635230.0,1.5071067619359089e-05,17,5.88235294117647
ghana,1964,49,4,1964.0,7524472.0,5.31598762012803e-05,53,7.547169811320755
ghana,1968,43,2,1968.0,8321770.0,2.4033348674620906e-05,45,4.444444444444445
ghana,1972,41,4,1972.0,9229631.0,4.333867735340665e-05,45,8.88888888888889
ghana,1984,26,15,1984.0,12405660.0,0.00012091255120646545,41,36.58536585365854
ghana,1988,14,9,1988.0,13947042.0,6.452981212790497e-05,23,39.130434782608695
ghana,1992,38,4,1992.0,15653336.0,2.55536583383887e-05,42,9.523809523809524
ghana,1996,42,2,1996.0,17462496.0,1.1453116438795462e-05,44,4.545454545454546
ghana,2000,19,9,2000.0,19278856.0,4.668326792834596e-05,28,32.142857142857146
ghana,2004,32,3,2004.0,21272323.0,1.4102832116642833e-05,35,8.571428571428571
ghana,2008,8,2,2008.0,23563825.0,8.487586374453213e-06,10,20.0
ghana,2010,1,0,2010.0,24779619.0,0.0,1,0.0
ghana,2012,6,3,2012.0,25996449.0,1.1540037641294778e-05,9,33.33333333333333
ghana,2016,7,8,2016.0,28481946.0,2.808796842743821e-05,15,53.333333333333336
ghana,2018,1,0,,,,1,0.0
ghana,2020,14,2,2020.0,29121471.0,6.8677849412208605e-06,16,12.5
ghana,2022,1,0,,,,1,0.0
great britain,1896,40,0,,,,40,0.0
great britain,1900,279,2,,,,281,0.7117437722419928
great britain,1904,16,0,,,,16,0.0
great britain,1908,984,41,,,,1025,4.0
great britain,1912,524,14,,,,538,2.6022304832713754
great britain,1920,314,23,,,,337,6.824925816023739
great britain,1924,463,37,,,,500,7.3999999999999995
great britain,1928,309,35,,,,344,10.174418604651162
great britain,1932,118,28,,,,146,19.17808219178082
great britain,1936,254,57,,,,311,18.327974276527332
great britain,1948,456,83,,,,539,15.398886827458256
great britain,1952,331,123,,,,454,27.09251101321586
great britain,1956,288,65,,,,353,18.413597733711047
great britain,1960,322,107,,,,429,24.941724941724942
great britain,1964,261,92,,,,353,26.062322946175637
great britain,1968,264,107,,,,371,28.84097035040431
great britain,1972,315,158,,,,473,33.40380549682875
great britain,1976,257,120,,,,377,31.830238726790448
great britain,1980,277,132,,,,409,32.27383863080684
great britain,1984,363,195,,,,558,34.946236559139784
great britain,1988,372,200,,,,572,34.96503496503497
great britain,1992,386,206,,,,592,34.7972972972973
great britain,1994,41,7,,,,48,14.583333333333334
great britain,1996,207,148,,,,355,41.690140845070424
great britain,1998,38,7,,,,45,15.555555555555555
great britain,2000,203,177,,,,380,46.578947368421055
great britain,2002,44,25,,,,69,36.231884057971016
great britain,2004,183,154,,,,337,45.6973293768546
great britain,2006,31,21,,,,52,40.38461538461539
great britain,2008,205,200,,,,405,49.382716049382715
great britain,2010,45,27,,,,72,37.5
great britain,2012,343,330,,,,673,49.03417533432392
great britain,2014,43,27,,,,70,38.57142857142858
great britain,2016,249,201,,,,450,44.666666666666664
great britain,2018,38,33,,,,71,46.478873239436616
great britain,2020,232,251,,,,483,51.96687370600414
great britain,2022,33,27,,,,60,45.0
greece,1896,230,0,,,,230,0.0
greece,1900,4,0,,,,4,0.0
greece,1904,18,0,,,,18,0.0
greece,1908,57,0,,,,57,0.0
greece,1912,115,0,,,,115,0.0
greece,1920,115,0,,,,115,0.0
greece,1924,96,4,,,,100,4.0
greece,1928,75,0,,,,75,0.0
greece,1932,31,0,,,,31,0.0
greece,1936,79,3,,,,82,3.6585365853658534
greece,1948,98,1,,,,99,1.0101010101010102
greece,1952,86,0,,,,86,0.0
greece,1956,26,0,,,,26,0.0
greece,1960,56,0,1960.0,8331725.0,0.0,56,0.0
greece,1964,23,0,1964.0,8510429.0,0.0,23,0.0
greece,1968,41,0,1968.0,8740765.0,0.0,41,0.0
greece,1972,55,6,1972.0,8888628.0,6.750198118314773e-05,61,9.836065573770492
greece,1976,40,2,1976.0,9188150.0,2.1767167492912067e-05,42,4.761904761904762
greece,1980,40,5,1980.0,9642505.0,5.185374547381619e-05,45,11.11111111111111
greece,1984,74,8,1984.0,9895801.0,8.084236940496276e-05,82,9.75609756097561
greece,1988,59,22,1988.0,10036983.0,0.0002191893719457331,81,27.160493827160494
greece,1992,84,20,1992.0,10399061.0,0.00019232505704120786,104,19.230769230769234
greece,1994,14,2,1994.0,10512922.0,1.9024206590708082e-05,16,12.5
